"last_name, first_name",player_id,year,p_win,p_loss,p_era,xwoba,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
"Peralta, Freddy",642547,2022,4,4,3.58,0.259,31.3,3.5,31.3,76.1205713,93.119958392,29.9,44
"Santana, Dennis",642701,2022,3,8,5.22,0.311,35.5,4.7,33.1,75.177102024,93.08032506,27.4,44.2
"Acevedo, Domingo",642758,2022,4,4,3.33,0.294,31.4,7.4,33,75.018188043,93.210463043,31.2,54.8
"Leiter Jr., Mark",643410,2022,2,7,3.99,0.311,30.5,6.2,34.5,75.163586437,93.640648908,29.2,44.2
"Pruitt, Austin",643493,2022,0,1,4.23,0.311,30.1,9.7,34.1,77.073789091,93.465914716,24.8,50.8
"Pop, Zach",647315,2022,4,0,2.77,0.290,29.4,5.6,45.2,76.306003175,94.3148048,18.5,51.3
"King, Michael",650633,2022,6,3,2.29,0.269,35.9,6.8,36.5,74.07917931,93.235066609,36.3,45.5
"Quijada, José",650671,2022,0,5,3.98,0.268,27.7,10.6,38.3,77.492272128,93.356821596,32.3,51.1
"Beeks, Jalen",656222,2022,2,3,2.80,0.299,31.4,8.3,37.2,74.118684487,93.71135471,31.3,48.5
"Davidson, Tucker",656353,2022,2,7,6.75,0.340,30.8,5.2,39.5,79.581692118,93.956506706,22.5,44.8
"Flaherty, Jack",656427,2022,2,1,4.25,0.350,38.3,5.6,30.8,75.984204615,93.320280971,25.9,43.8
"Gilbert, Tyler",656457,2022,0,3,5.24,0.397,41.2,11.4,42.1,78.201279649,94.20946115,19.6,48.8
"Gilbreath, Lucas",656458,2022,2,0,4.19,0.317,30.6,2.8,40.7,77.767216296,93.751946636,29.2,43
"Hentges, Sam",656529,2022,3,2,2.32,0.260,24.5,5.3,35.1,78.059378493,94.012833793,30.1,50
"Hoffman, Jeff",656546,2022,2,0,3.83,0.320,31,8.7,38.9,78.80673381,94.291224841,25.6,44.7
"Houck, Tanner",656557,2022,5,4,3.15,0.307,33.7,4.9,39.3,79.6253495,94.087922579,29.2,46.9
"Keller, Mitch",656605,2022,5,12,3.91,0.319,33.3,7.1,37.3,75.977615149,94.085242574,21.6,45.6
"Lange, Alex",656638,2022,7,4,3.41,0.282,26.1,5.2,35.9,73.882087162,93.308956327,44.1,44.3
"Megill, Tylor",656731,2022,4,2,5.13,0.320,36.3,10.4,34.8,78.820832121,93.990404697,27.8,49.6
"Peterson, David",656849,2022,7,5,3.83,0.309,33.7,7.7,41.4,78.713819044,94.59479476,30.4,44.6
"Swanson, Erik",657024,2022,3,2,1.68,0.239,37.6,6.4,30.4,73.140587903,92.521567967,29.4,53.4
"Baumann, Mike",657508,2022,1,3,4.72,0.325,29.6,7,46.1,82.392005263,95.270243684,16.7,49.5
"Hill, Tim",657612,2022,3,0,3.56,0.276,22.4,1.3,34,77.968139351,93.306700588,15.8,46.7
"Koenig, Jared",657649,2022,1,3,5.72,0.350,28.9,5.2,43.7,80.303303134,94.620078284,15.1,44.6
"Ryan, Joe",657746,2022,13,8,3.55,0.297,36.1,8.6,35.4,77.492050718,93.601724154,25.6,51
"Ohtani, Shohei",660271,2022,15,9,2.33,0.255,32,6.3,33.2,76.028692589,93.179293104,33.1,49
"Suarez, José",660761,2022,8,8,3.96,0.299,36,8.4,38.2,78.127433813,93.809053313,24.6,51.1
"De Los Santos, Enyel",660853,2022,5,0,3.04,0.310,38.5,9.6,45.2,80.236497879,94.869064394,29.9,52.3
"Martinez, Adrián",661309,2022,4,6,6.24,0.356,35.3,10.3,37.5,77.549280978,94.414932989,24,47.6
"Clase, Emmanuel",661403,2022,3,4,1.36,0.222,29.5,2.2,32.2,75.001143371,92.830184859,30.1,61.2
"Feltner, Ryan",663372,2022,4,9,5.83,0.343,35.3,8.3,42.6,78.822846382,94.583367261,20.8,46.1
"Thornton, Trent",663423,2022,0,2,4.11,0.353,37.3,6.7,44.8,80.163447761,94.289500149,20.6,45.3
"Rainey, Tanner",663432,2022,1,3,3.30,0.315,30.4,10.1,43,78.5600255,94.440036962,33.8,52.2
"McKenzie, Triston",663474,2022,11,11,2.96,0.298,37.3,9.8,40.6,80.393226331,94.253239919,26.8,52.7
"Morán, Jovani",663558,2022,0,1,2.21,0.237,23.9,5.4,28.3,73.369016957,92.445520761,38.9,46.7
"Falter, Bailey",663559,2022,6,4,3.86,0.335,37.7,8.3,38.5,78.23934992,94.1644398,24,48.6
"Sandoval, Patrick",663776,2022,6,9,2.91,0.308,31.6,5.7,34,76.418262961,93.079175728,29.6,48.2
"Hicks, Jordan",663855,2022,3,6,4.84,0.306,28.5,7,32.3,75.808072308,93.162983782,24,42
"Singer, Brady",663903,2022,10,5,3.23,0.310,33.2,8.2,40.9,78.537617019,94.198156795,23,44.3
"Effross, Scott",664123,2022,1,4,2.54,0.252,30,4,37.3,75.945554189,93.36780723,23.9,47.2
"Clarke, Taylor",664199,2022,3,1,4.04,0.277,34.9,6.2,39,80.016787917,93.778774444,25.2,53.7
"Maton, Phil",664208,2022,0,2,3.84,0.324,39.2,6.3,29.5,73.957814943,92.196424913,30.1,48.6
"Moreta, Dauri",664294,2022,0,2,5.40,0.319,36.5,12.5,41.3,80.665238077,94.598210097,27.6,44.4
"Díaz, Alexis",664747,2022,7,3,1.84,0.266,31.3,7.5,33.1,75.777010455,92.855222672,36.5,49.1
"Lawrence, Justin",664875,2022,3,1,5.70,0.297,30,4.2,39.2,75.729568136,94.057216864,24.7,43.5
"Anderson, Ian",666120,2022,10,6,5.00,0.325,32,6.2,40.5,78.789159647,94.069245162,28.4,46.9
"Ragans, Cole",666142,2022,0,3,4.95,0.339,36.6,6.9,32.8,76.965383385,93.09529186,22.5,50.4
"Lodolo, Nick",666157,2022,4,7,3.66,0.307,32.1,9.1,40.6,77.136041681,94.224165378,30.2,45.2
"Luzardo, Jesús",666200,2022,4,7,3.32,0.291,34.2,6.6,39.1,78.398770331,93.928298506,31.7,45.9
"Nance, Tommy",667297,2022,2,3,4.33,0.310,32.5,4.4,36,78.728559286,93.229615268,29.7,43.5
"Gallen, Zac",668678,2022,12,4,2.54,0.279,33,7.8,36.1,76.866627074,93.452634902,23,47.4
"Thompson, Zack",668868,2022,1,1,2.08,0.300,30.5,6.3,37.9,75.433960638,93.381720538,17.6,46.4
"Greene, Hunter",668881,2022,5,13,4.44,0.311,35.6,9.4,40.1,79.380686169,94.284722541,32,48.8
"Gore, MacKenzie",669022,2022,4,4,4.50,0.351,41.8,9.7,45.4,80.572947938,94.844756649,24.1,46.4
"Wilson, Bryse",669060,2022,3,9,5.52,0.362,37.6,7.7,43.8,80.680833316,94.94142239,18,47.8
"Zimmermann, Bruce",669145,2022,2,5,5.99,0.385,38.9,13.2,42.7,81.0171232,94.95956736,19,50.8
"May, Dustin",669160,2022,2,3,4.50,0.302,32.9,5.1,32.9,74.472085385,93.409632821,29.7,46.8
"Heasley, Jonathan",669169,2022,4,10,5.28,0.355,34.8,9.4,45.3,80.213360175,94.532852111,19.3,46
"Burnes, Corbin",669203,2022,12,8,2.94,0.274,31.6,5.7,34.1,75.64792823,93.404000041,35.2,46.2
"Akin, Keegan",669211,2022,3,3,3.20,0.299,35.7,6.5,37.4,75.703341416,94.054993628,26,53
"Lee, Dylan",669276,2022,5,1,2.13,0.255,34.1,5.3,37.9,77.768531231,93.747550462,35.5,56.8
"Wells, Tyler",669330,2022,7,7,4.25,0.307,30.9,7.9,39.1,76.957543694,93.90766086,25.1,50.6
"Lambert, Jimmy",669424,2022,1,2,3.26,0.277,32.1,4.5,32.8,75.43836403,93.046199398,25.8,48.4
"Bieber, Shane",669456,2022,13,8,2.88,0.294,32.4,7.2,43.1,79.516670909,94.359625491,29.7,49.7
"Nelson, Kyle",669459,2022,2,1,2.19,0.313,31.7,7.7,38.5,78.393184118,93.578171287,26.6,48.2
"Liberatore, Matthew",669461,2022,2,2,5.97,0.363,38.6,8.8,48.2,81.096600357,95.174757411,21.6,44.2
"Pallante, Andre",669467,2022,6,5,3.17,0.304,25.1,3.2,42,78.261699107,94.505439642,17.8,45
"Long, Sam",669674,2022,1,3,3.61,0.325,35.3,6.8,37.6,77.659208462,93.86278907,25.4,46.4
"Wesneski, Hayden",669713,2022,3,2,2.18,0.232,23.6,4.5,27,72.602347727,92.381032184,25.7,51.1
"White, Mitch",669952,2022,1,7,5.45,0.318,34,5.6,34,76.960444563,93.539690878,19,48.5
"Festa, Matt",670036,2022,2,0,4.17,0.298,34.1,7.4,31.1,76.320030152,93.090676212,30.6,49.6
"Oller, Adam",670124,2022,2,8,6.30,0.370,34.9,10,41.8,80.098780565,94.511173992,21.2,48.5
"Schreiber, John",670167,2022,4,4,2.22,0.250,25,5,39.4,74.484779367,94.031917595,32.6,46.3
"Winckowski, Josh",670174,2022,5,7,5.89,0.340,30.5,9.9,46.1,78.185928595,94.86917166,17.4,44.6
"Oviedo, Johan",670912,2022,4,3,3.21,0.280,25.3,6.2,37.7,75.855020741,93.429729074,24.8,48.2
"Richards, Trevor",670950,2022,3,2,5.34,0.336,40.5,11,39.3,79.041727407,94.075394012,35.1,44.9
"Morejon, Adrian",670970,2022,5,1,4.24,0.313,36.9,8.7,37.9,81.040433922,93.890679604,24,54.1
"Contreras, Roansy",672710,2022,5,5,3.79,0.329,36.3,11,45.9,79.458761143,94.732915036,27.7,47.5
"Adon, Joan",672851,2022,1,12,7.10,0.373,35.7,10,37.1,78.948902981,93.94373285,16.9,44.2
"Henry, Tommy",674072,2022,3,4,5.36,0.340,36.6,9,39.3,79.412763239,94.678987394,23.4,49.2
"Karinchak, James",675916,2022,2,0,2.08,0.267,39.5,5.3,40.8,83.016178947,93.772692105,34.7,38.9
"Howard, Spencer",675921,2022,2,4,7.41,0.366,34.4,10.7,42,81.039356769,95.347553923,17.9,47.7
"Sears, JP",676664,2022,6,3,3.86,0.331,30.7,9,43.4,79.82731,94.910744476,19.9,46.1
"Vest, Will",676684,2022,3,3,4.00,0.313,32.8,7.1,44.3,75.842473736,94.191033812,23.8,48
"Garcia, Luis",677651,2022,15,8,3.72,0.300,35.4,7.8,36.3,77.928197512,93.46698963,29.2,48.9
"Vesia, Alex",681911,2022,5,0,2.15,0.264,35.2,6.6,34.4,75.677023333,93.387031167,34,48.6
"Hill, Garrett",682051,2022,3,3,4.03,0.363,36.8,9.5,39.5,77.997008511,94.031085213,19.6,46
"Pepiot, Ryan",686752,2022,3,0,3.47,0.322,33,10.2,40.9,78.593334091,93.789104828,28.5,42.3
"Brieske, Beau",689225,2022,3,6,4.19,0.363,31.7,10.4,41.3,78.166187031,94.29984898,18,50.6
"Wainwright, Adam",425794,2023,5,11,7.40,0.399,40.6,11.1,38.8,78.20171099,93.997660521,13.1,41.3
"Verlander, Justin",434378,2023,13,8,3.22,0.295,30.5,8.2,41.3,79.990406017,94.269512972,22.5,49.6
"Jansen, Kenley",445276,2023,3,6,3.63,0.280,29.9,6.8,35.9,80.87029931,93.556746609,29,52.1
"Kluber, Corey",446372,2023,3,6,7.04,0.375,40,12.1,40.5,77.692312,94.303880688,20.9,48.9
"Hill, Rich",448179,2023,8,14,5.41,0.357,37.3,10.1,39.9,78.850617598,94.135267838,19.3,45.4
"Morton, Charlie",450203,2023,14,12,3.64,0.330,36.8,7.8,39.1,77.30793493,94.400073953,32.2,42.9
"Bard, Daniel",453268,2023,4,2,4.56,0.372,30.5,10.2,31.3,75.785919063,93.296090859,21.7,40
"Scherzer, Max",453286,2023,13,6,3.77,0.283,32.2,8.5,36.9,77.751416869,93.790833646,28.6,51
"Martin, Chris",455119,2023,4,1,1.05,0.279,35.9,2.1,31,72.033701806,92.712566434,23.3,58.3
"Cueto, Johnny",456501,2023,1,4,6.02,0.346,37.3,10.6,36.6,77.124512875,93.840066352,19.3,52.4
"Carrasco, Carlos",471911,2023,3,8,6.80,0.385,37.5,10.7,48.2,80.853173312,95.654389642,24.7,46.9
"García, Luis",472610,2023,2,3,4.07,0.313,27.2,4.9,36.4,75.00247956,93.714576685,25.4,47.5
"Kershaw, Clayton",477132,2023,13,5,2.46,0.298,34.7,9,39.1,77.970437953,94.209900469,28.1,49.6
"Yates, Kirby",489446,2023,7,2,3.28,0.327,34.8,10.6,40.2,81.563198154,94.286388295,30.8,45.5
"Ottavino, Adam",493603,2023,1,7,3.21,0.293,24.1,3.7,40.7,77.409981875,94.077359188,26.1,41.9
"Quintana, Jose",500779,2023,3,6,3.57,0.330,36.8,5.1,32.5,77.668845897,93.358287339,21.6,45.5
"Robertson, David",502085,2023,6,6,3.03,0.280,30.1,6.1,37.4,78.883457125,93.988463625,31.2,45
"Anderson, Chase",502624,2023,1,6,5.42,0.337,39.6,8.2,31.7,76.521858485,93.166581629,21.6,46.2
"Alexander, Scott",518397,2023,7,3,4.66,0.296,26.1,4.2,33.9,81.328047927,94.059816564,20.2,52.9
"Brasier, Ryan",518489,2023,3,0,3.02,0.292,31.3,3.8,42.5,79.365490375,94.120214214,25.1,51.2
"Cruz, Fernando",518585,2023,1,2,4.91,0.289,38.7,10,41.3,78.436758378,94.143397162,34.5,48.9
"Kelly, Merrill",518876,2023,12,8,3.29,0.313,35.1,7.8,41.8,78.631396856,94.559456681,27,49.1
"Kimbrel, Craig",518886,2023,8,6,3.26,0.280,40.1,10.5,46.7,79.834378947,94.404822434,33.1,47.3
"Moore, Matt",519043,2023,5,1,2.56,0.282,32.1,7.9,36.7,78.358668529,93.347734296,28.2,53.1
"Kelly, Joe",523260,2023,2,5,4.12,0.265,35.2,6.8,36.4,71.132222273,93.402074253,31.4,43.8
"Pérez, Martín",527048,2023,10,4,4.45,0.336,33.1,7.6,37.2,78.339075442,93.950532389,17.5,45.3
"Teheran, Julio",527054,2023,3,5,4.40,0.335,39.4,10,42.1,79.052229818,94.533562864,20.6,48.1
"Ramírez, Erasmo",541640,2023,3,3,6.41,0.351,37.4,8.4,43.5,78.90707514,94.533381831,20.2,51.5
"Bleier, Richard",542947,2023,1,0,5.28,0.331,27.8,7.4,39.8,76.742897925,94.60789581,17.9,55.3
"Cole, Gerrit",543037,2023,15,4,2.63,0.288,33.7,7.6,39.2,78.703162612,93.996080634,26.2,50.1
"DeSclafani, Anthony",543101,2023,4,8,4.88,0.348,34.6,8.3,45.1,78.587614774,95.105318387,20.3,46.7
"Eovaldi, Nathan",543135,2023,12,5,3.63,0.307,30.1,7.9,43.1,77.314907795,94.415751825,26.4,47.8
"McHugh, Collin",543521,2023,4,1,4.30,0.346,33.5,6.2,35.6,78.113725895,93.630827632,25.7,47
"Tonkin, Michael",543859,2023,7,3,4.28,0.306,32,8,40,80.065595586,94.129354414,24.8,50.3
"Ryu, Hyun Jin",547943,2023,3,3,3.46,0.304,29.2,7.6,36.8,76.900121548,93.399926726,21.1,48.1
"Chapman, Aroldis",547973,2023,6,5,3.09,0.260,34.9,9.2,33,74.310414259,93.325749907,42.2,44.9
"Ureña, José",570632,2023,0,7,6.45,0.364,29.8,10.6,39.7,79.7618748,94.5252938,21.8,47.1
"Boyd, Matthew",571510,2023,5,5,5.45,0.316,32.5,8.4,36,79.392958713,93.784884876,30.8,49.7
"Farmer, Buck",571656,2023,4,5,4.20,0.310,28.2,8.7,35,76.605196569,93.628873498,30.3,47
"Floro, Dylan",571670,2023,5,6,4.76,0.286,32.4,2.9,37.1,75.578762706,93.377427515,24,46
"Heaney, Andrew",571760,2023,10,6,4.15,0.327,31.4,10.2,38.6,80.118188846,94.263143438,26.5,48.2
"Mikolas, Miles",571945,2023,9,13,4.78,0.355,38.9,9.8,43,80.242845536,94.593177009,16.7,49.7
"Milner, Hoby",571948,2023,2,1,1.82,0.267,33.1,6.2,35.4,75.541705682,92.879613257,20.6,42.5
"Paxton, James",572020,2023,7,5,4.50,0.301,33.3,9.2,39.9,78.616297574,94.167414449,27.6,50
"Keuchel, Dallas",572971,2023,2,1,5.97,0.362,31.5,7.1,34.6,73.493209063,93.34413622,20.4,42.6
"Mantiply, Joe",573009,2023,2,2,4.62,0.309,28.3,9.2,35.8,76.512844833,93.591291513,23.2,49.7
"Rogers, Taylor",573124,2023,6,4,3.83,0.292,25.8,9.7,45.2,78.206038,94.86508375,26.7,41.7
"Stroman, Marcus",573186,2023,10,9,3.95,0.318,30.7,5,41.4,79.8502842,94.625671429,22.4,45.1
"Thielbar, Caleb",573204,2023,3,1,3.23,0.293,37.2,11.5,35.9,77.961406667,93.743461948,24.1,50.1
"Kikuchi, Yusei",579328,2023,11,6,3.86,0.318,37.7,9,42.4,80.862697662,94.432324264,28,48.7
"Adam, Jason",592094,2023,4,2,2.98,0.320,30.6,12.1,39.5,74.798043226,93.949121626,34.4,45.9
"Covey, Dylan",592229,2023,1,3,3.77,0.338,31,4.2,37.3,75.672090145,93.981446496,15.9,46.9
"Gausman, Kevin",592332,2023,12,9,3.16,0.303,36.9,9.9,43.3,77.897586061,94.803198308,28.9,49.3
"Gray, Jon",592351,2023,9,8,4.12,0.325,35.5,6.4,39.5,78.991165586,94.126791486,26.4,50.8
"Jackson, Luke",592426,2023,2,2,2.97,0.282,29.8,8.3,40.5,77.798236667,94.044697381,30.4,49
"Stanek, Ryne",592773,2023,3,1,4.09,0.310,32.9,7.1,44.3,80.460036714,94.168075429,30.7,52.4
"Taillon, Jameson",592791,2023,8,10,4.84,0.333,36.2,10.7,38.4,76.828018498,94.064186052,22,49.1
"Williams, Trevor",592866,2023,6,10,5.55,0.358,36.9,10.2,38.6,77.005416033,93.997254483,19,47.1
"Germán, Domingo",593334,2023,5,7,4.56,0.320,33.8,9.7,41.4,76.477494483,94.254431419,30.3,50.9
"Neris, Héctor",593576,2023,6,3,1.71,0.283,29.2,8.1,28,74.983366667,93.067123097,30.6,50.6
"Rodriguez, Eduardo",593958,2023,13,9,3.30,0.311,31.4,7.5,38.5,76.990684623,94.247869548,23.8,47.8
"Peralta, Wandy",593974,2023,4,2,2.83,0.329,26.4,7.1,34.3,74.522176471,93.562167037,29.7,46.8
"Moll, Sam",594580,2023,2,3,3.03,0.264,26.4,2.5,35.6,77.055905556,93.266613354,22.5,44.6
"deGrom, Jacob",594798,2023,2,0,2.67,0.209,31.8,9.1,33.3,74.218173636,93.089270152,42.1,51.7
"Okert, Steven",595345,2023,3,2,4.45,0.305,43.2,9.5,34.5,77.366805,93.579871042,30.7,47.6
"Stephenson, Robert",596112,2023,3,4,3.10,0.260,31.5,13,32.4,75.278738704,93.543032991,46.6,53.7
"Weaver, Luke",596133,2023,3,6,6.40,0.358,40.2,9.8,42,78.04239848,94.508679902,21.6,47.3
"Pivetta, Nick",601713,2023,10,9,4.04,0.309,40.1,11.8,43.8,80.327621156,94.780976127,29.6,48.9
"Barlow, Scott",605130,2023,2,6,4.37,0.300,39.2,4.4,29.8,73.854599438,92.647788983,31.2,43.9
"Bassitt, Chris",605135,2023,16,8,3.60,0.310,36,8.3,35.3,75.819874626,93.662809412,21.9,47.3
"Brebbia, John",605154,2023,3,5,3.99,0.282,31,10,44,81.2441848,94.4502274,27.4,47.6
"Chafin, Andrew",605177,2023,3,4,4.73,0.321,38.6,9.8,32.6,74.918832923,93.364925462,31.8,43
"Clevinger, Mike",605182,2023,9,9,3.77,0.313,34.9,7.2,35.9,77.254600722,93.563543824,23.2,49.1
"Holmes, Clay",605280,2023,4,4,2.86,0.262,23,2.4,43,78.759462892,94.387747152,26.2,43.9
"López, Jorge",605347,2023,6,2,5.95,0.352,36.9,6.4,45.5,80.901915484,94.963574486,23.2,47.3
"Nola, Aaron",605400,2023,12,9,4.46,0.297,36.3,8.3,38.5,78.53543572,94.143390037,26,49.3
"Woodruff, Brandon",605540,2023,5,1,2.28,0.262,32.9,6.8,41.6,77.742251519,94.345438797,28.3,50.1
"Gallegos, Giovanny",606149,2023,2,4,4.42,0.315,38.6,10.1,46.2,80.313157436,94.854441667,36.2,51.9
"Payamps, Joel",606303,2023,7,5,2.55,0.279,34.2,4.8,33.7,77.056424022,93.302298804,26.9,43.8
"Devenski, Chris",606965,2023,6,4,4.46,0.326,31.1,13.4,42.9,79.717117966,94.765837692,29.3,48.2
"Rodón, Carlos",607074,2023,3,8,6.85,0.352,37.6,12.2,41.8,82.470750319,94.827768032,26.3,53.4
"Freeland, Kyle",607536,2023,6,14,5.03,0.364,35,8.7,43.5,79.780080451,94.648559793,17.2,51
"Vasquez, Andrew",607755,2023,2,1,3.35,0.307,30.8,5.5,30.8,74.769348592,92.348956809,17.5,42.9
"Estévez, Carlos",608032,2023,5,5,3.90,0.312,33.5,6.6,44.3,80.181386265,94.71135103,27.5,51.9
"Fried, Max",608331,2023,8,1,2.55,0.258,23.7,3.8,32.7,74.725411442,93.124307343,27.2,46.5
"Giolito, Lucas",608337,2023,8,15,4.88,0.329,33.3,11,41.6,77.97955087,94.420691621,28.8,46.8
"Irvin, Cole",608344,2023,1,4,4.42,0.356,39.6,10.8,34.6,77.457432185,93.945420633,20.8,50.5
"Sims, Lucas",608371,2023,7,3,3.10,0.302,32.1,8.8,32.1,77.930104478,92.659713284,33.1,45.7
"Wacha, Michael",608379,2023,14,4,3.22,0.319,38.6,7.3,35.5,77.384295812,93.517212696,24.6,47.9
"Chargois, JT",608638,2023,1,0,3.61,0.295,34.5,4.2,34.5,76.889727069,93.315827241,20.3,40
"Graveman, Kendall",608665,2023,5,6,3.12,0.328,32.2,6.9,35.6,78.124939425,93.688025491,29.2,43.6
"Stratton, Chris",608717,2023,2,1,3.92,0.296,30.4,8.3,39.1,79.772715526,93.99139141,22,47.5
"Suter, Brent",608718,2023,4,3,3.38,0.281,28.7,3.3,26.3,71.878234752,92.1555801,22.2,44.3
"Voth, Austin",608723,2023,1,2,5.19,0.315,31.5,5.6,35.2,77.863921852,93.685382243,24,47.8
"Castro, Miguel",612434,2023,6,6,4.31,0.304,33.3,6.1,28.3,74.751686517,92.77636882,26.9,45.7
"Cuas, Jose",621016,2023,3,2,3.99,0.352,36.3,11.7,41.3,79.528946517,94.366915281,29.7,45.5
"Wilson, Steven",621051,2023,1,2,3.91,0.284,28.8,8.3,33.3,76.25042197,93.07623697,26.7,44.2
"Rucker, Michael",621074,2023,2,1,4.91,0.324,32.5,7.9,49.1,81.332750175,95.494645614,27.7,43.1
"Blackburn, Paul",621112,2023,4,7,4.43,0.325,38,5.8,33.2,75.914154103,93.276282179,23.8,45.7
"Berríos, José",621244,2023,11,12,3.65,0.327,39.1,8.6,35.8,77.334530262,93.583561201,25.5,46.5
"Poche, Colin",621363,2023,12,3,2.23,0.255,29.4,5.6,31.3,76.467480897,93.019998846,29,48.8
"Borucki, Ryan",621366,2023,4,0,2.45,0.280,25.2,6.3,29.7,74.245395455,92.658574404,28.1,52.7
"Young, Alex",622065,2023,4,2,3.86,0.313,28.5,6.1,44.2,79.7651005,94.585088125,30.3,50.9
"Smith, Drew",622098,2023,4,6,4.15,0.323,38,10.7,39.3,79.453139467,93.8532688,26,46.5
"Sborz, Josh",622250,2023,6,7,5.50,0.283,30.8,8.5,40.8,79.353664923,94.555186923,37.2,47.1
"Castillo, Luis",622491,2023,14,9,3.34,0.302,31,9.4,41.8,78.960209073,94.709603649,30.6,52.1
"Domínguez, Seranthony",622554,2023,5,5,3.78,0.330,35.8,8.1,31.1,72.580060685,93.227442397,28,50.6
"Phillips, Evan",623465,2023,2,4,2.05,0.275,29.6,6.6,36.8,77.226944667,93.584796267,29.6,47.7
"López, Reynaldo",625643,2023,3,7,3.27,0.308,33.3,9.4,38.4,76.320518974,93.973551154,30.5,51.2
"Marte, Yunior",628708,2023,1,1,5.03,0.330,28.6,7.9,34.1,75.137260806,93.524892016,25,47.4
"Urías, Julio",628711,2023,11,8,4.60,0.315,31.2,8.7,34.5,75.571332424,93.506306748,24.2,49.5
"Finnegan, Kyle",640448,2023,7,5,3.76,0.330,34,8.5,47.5,81.82415268,95.998433351,24.8,49.5
"Harvey, Hunter",640451,2023,4,4,2.82,0.284,32,8.5,41.2,79.113678684,94.366785592,26.3,50.9
"Cortes, Nestor",641482,2023,5,2,4.97,0.298,33,7.4,41.5,79.260958182,94.1314096,24.2,49.4
"Hudson, Dakota",641712,2023,6,3,4.98,0.371,30.9,8.9,45.4,79.314918806,95.239867537,20.2,47.1
"Kuhl, Chad",641771,2023,0,4,8.45,0.430,44,12,50.4,81.778122742,95.868107903,26.6,41
"Lauer, Eric",641778,2023,4,6,6.56,0.405,41,13.9,45.1,82.100517639,95.026071875,22,46.9
"Littell, Zack",641793,2023,3,6,4.10,0.317,33.9,8.3,41.9,79.017141259,94.340082281,21,53.4
"Speier, Gabe",642100,2023,2,2,3.79,0.288,30.4,8.7,42,76.446845882,94.689236667,30.8,52.8
"Yarbrough, Ryan",642232,2023,8,7,4.52,0.322,32.6,6.6,29.2,73.244842394,92.76774338,22.8,51.5
"Soto, Gregory",642397,2023,3,4,4.62,0.260,28.6,5.6,34.8,75.982967722,93.412218924,34.2,48.1
"Barria, Jaime",642545,2023,2,6,5.68,0.352,34,10.4,34,76.306750597,93.493041124,22.9,48.5
"Hernández, Jonathan",642546,2023,1,2,5.40,0.339,30.9,10.6,40.4,76.245600652,94.607047473,30,43.9
"Peralta, Freddy",642547,2023,12,10,3.86,0.284,32.3,8.6,37.7,75.952795517,93.704981926,33.6,47.8
"Leiter Jr., Mark",643410,2023,1,3,3.50,0.312,33.1,8.8,39.4,76.14347975,94.247950314,32.3,44.3
"Pruitt, Austin",643493,2023,2,6,2.98,0.306,37.3,6.5,30.7,76.404855526,92.834872105,20.4,48.6
"Soroka, Michael",647336,2023,2,2,6.40,0.361,38,11,34,75.610231837,93.616636837,23.5,45.3
"King, Michael",650633,2023,4,8,2.75,0.290,36.7,7.1,33.3,75.062077803,93.303324394,29.4,42.5
"Duarte, Daniel",650960,2023,3,0,3.69,0.291,20.7,4.3,32.6,73.925526739,92.683037174,24.5,47.9
"Beeks, Jalen",656222,2023,2,3,5.95,0.293,32.5,7.3,35,77.9836,93.43205,31,46.4
"Bielak, Brandon",656232,2023,5,6,3.83,0.353,30,10.4,48.4,79.612117317,95.15938249,23.7,45
"Brigham, Jeff",656257,2023,1,3,5.26,0.329,33.7,11.6,34.7,80.272843191,94.070005851,27.9,45.3
"Davidson, Tucker",656353,2023,1,2,5.96,0.348,36.1,7.2,34.3,77.368361463,93.846414233,23.9,46.4
"Flaherty, Jack",656427,2023,8,9,4.99,0.343,38.5,7.3,38.3,76.595665118,93.759440071,26.6,44
"Hentges, Sam",656529,2023,3,2,3.61,0.314,32.9,5.4,49,81.514860676,95.57236527,27.4,45
"Hoffman, Jeff",656546,2023,5,2,2.41,0.250,24.6,2.5,30.5,78.079868966,93.127529652,34.6,51.2
"Houck, Tanner",656557,2023,6,10,5.01,0.315,31.2,6.6,43.8,79.839613481,94.678429651,28.8,47.3
"Keller, Mitch",656605,2023,13,9,4.21,0.315,36.5,8.6,35.6,75.953749524,93.735176239,23.2,47.8
"Lange, Alex",656638,2023,7,5,3.68,0.303,33.1,7,36.3,77.063817051,94.166499103,39.1,41
"Megill, Tylor",656731,2023,9,8,4.70,0.365,37,9.1,42.6,78.869756548,94.663499746,23.4,44.9
"Peterson, David",656849,2023,3,8,5.03,0.339,34.4,8.1,44.5,78.230617763,95.247518383,29.5,45.9
"Swanson, Erik",657024,2023,4,2,2.97,0.274,31.3,6,40.4,78.590354756,94.143308232,32.6,50.4
"Merryweather, Julian",657240,2023,5,1,3.38,0.298,32.1,7.1,40.5,78.820764512,94.791822866,35.1,47.3
"Baumann, Mike",657508,2023,10,1,3.76,0.351,31.6,9,45.8,81.36503875,95.141209143,25,48.3
"Hill, Tim",657612,2023,1,4,5.48,0.342,21.8,5.1,44.2,78.493449079,95.204223377,15,50.1
